Image	DKI Micro AD	DKI Micro ADE	DKI Micro AWF	DKI Micro AxonalD	DKI Micro KFA	DKI Micro MD	DKI Micro RD	DKI Micro RDE	DKI Micro Tortuosity	DKI Micro Trace	DKI AD	DKI AK	DKI KFA	DKI Linearity	DKI MD	DKI MK	DKI MKT	DKI Planarity	DKI RD	DKI RK	DKI Sphericity	DKI Tensor FA	DSIStudio GQI GFA	DSIStudio GQI ISO	DSIStudio GQI QA	DSIStudio Tensor AD	DSIStudio Tensor FA	DSIStudio Tensor HA	DSIStudio Tensor MD	DSIStudio Tensor RD1	DSIStudio Tensor RD2	DSIStudio Tensor RD	DSIStudio Tensor TXX	DSIStudio Tensor TXY	DSIStudio Tensor TXZ	DSIStudio Tensor TYY	DSIStudio Tensor TYZ	DSIStudio Tensor TZZ	NODDI ICVF Modulated	NODDI ICVF	NODDI ISOVF	NODDI NRMSE	NODDI OD Modulated	NODDI OD	NODDI RMSE	NODDI TF	TORTOISE MAPMRI NG	TORTOISE MAPMRI NG Par	TORTOISE MAPMRI NG Perp	TORTOISE MAPMRI PA	TORTOISE MAPMRI PATH	TORTOISE MAPMRI RTAP	TORTOISE MAPMRI RTOP	TORTOISE MAPMRI RTPP	TORTOISE MAPMRI AD	TORTOISE MAPMRI AM	TORTOISE MAPMRI FA	TORTOISE MAPMRI LI	TORTOISE MAPMRI RD	TORTOISE Tensor AD	TORTOISE Tensor AM	TORTOISE Tensor FA	TORTOISE Tensor LI	TORTOISE Tensor RD	ihMTw	ihMTR	MTR	ihMTsat	ihMTsat-B1c	R2	R2*-E5	R2*-E4	R2'-E5	R2'-E4	R1	R1-B1c	MPRAGE-MyelinW	SPACE-MyelinW	Scaled MPRAGE-MyelinW	Scaled SPACE-MyelinW	G-ihMTsat	G-ihMTR	Q-Ratio-E5	Q-Ratio-E5-B1c	Q-Ratio-E4	Q-Ratio-E4-B1c	QSM-SEPIA-E5	QSM-SEPIA-E4	QSM-X-R2'-E5-X	QSM-X-R2'-E4-X	QSM-X-R2'-E5-Para	QSM-X-R2'-E4-Para	QSM-X-R2'-E5-Dia	QSM-X-R2'-E4-Dia	QSM-X-R2pnet-E5-X	QSM-X-R2pnet-E4-X	QSM-X-R2pnet-E5-Para	QSM-X-R2pnet-E4-Para	QSM-X-R2pnet-E5-Dia	QSM-X-R2pnet-E4-Dia	QSM-X-R2*-E5-X	QSM-X-R2*-E4-X	QSM-X-R2*-E5-Para	QSM-X-R2*-E4-Para	QSM-X-R2*-E5-Dia	QSM-X-R2*-E4-Dia
DSIStudio Tensor AD	2.1015036866452306	1.8651718893781835	-0.26397865411784305	0.14018407548991418	-0.3261172080004761	1.279783566227538	0.9321179948056044	1.0418315435550145	-0.04650233338044258	1.2797835671069344	2.1015036866452306	-0.09337355700122153	-0.3261172080004761	-0.022794129699490986	1.279783566227538	-0.04296404258124549	-0.01397323497292066	-0.052150123245705775	0.9321179948056044	-0.08043934524289478	0.0506435981196454	-0.05120560929135543	0.03133418655841998	-0.6359364803118939	-0.3730311583699624	0.0	-0.04802622318105361	0.010054608857024158	1.313520187129713	1.0918463736379171	0.8946206141207195	1.0010682275009672	1.0929392246704561	0.182591079835064	0.10262445408223388	1.2269208058454135	-0.338613641130886	1.2249811963272168	-0.7461287622147189	-0.24872546940841583	1.1850270854199072	0.20084413622889594	-0.5446102831144557	0.12102093071772826	0.05144252427923182	-1.1457643024470665	0.7468232447121529	0.8005286674518447	0.5815944485954813	0.4481233730501572	0.43833913679644193	-0.7702123031808582	-0.8312646918443245	-1.556738909817844	2.009972850049559	0.12248363668041709	-0.0642181309504186	-0.09748237579609631	0.8724607342631088	1.2242976559398608	0.11426365764072564	-0.11977985588556854	-0.16593399105181242	0.7110582900094442	-0.4916331254816277	-0.5618970879991237	-0.6253103247429771	-0.5776685360457828	-0.5308870602108683	-0.6054018058467165	-0.12194336385460212	-0.09878479525749327	0.1959001793108514	0.20365752613135835	-0.511396216728464	-0.48621465307192174	-0.5269278669131959	-0.594441721974054	-0.5269278661079451	-0.5944417212912301	0.2589779210775414	0.21483842093363498	-0.30500301077354824	-0.2949537422378095	-0.2866549794769719	-0.27667205102810366	-0.04209618981646722	-0.041318863469939106	-0.13231642382658504	-0.15331327316041193	0.13876962473686272	0.13299057291017571	0.38227333899346394	0.4061757823351264	-0.1254017091432456	-0.14681748636600964	-0.005769289892442671	-0.017209595889472917	0.2615823067727521	0.2908919602937024	-0.12535788653539134	-0.14654839440716347	-0.006183289485307005	-0.02227678612153822	0.26018111765754925	0.28656555212332274
DSIStudio Tensor FA	-0.026347675281695623	0.04498735638265305	0.7358021652619198	0.7381882983916335	0.8378534344575204	-0.4369343075540297	-0.6437201726623779	-0.5315808196703349	1.6251205429009539	-0.43693430702643193	-0.026347675281695623	0.27997358993678484	0.8378534344575204	1.2953763806772711	-0.4369343075540297	0.3909006959514507	0.45612387410753813	0.9701538798542072	-0.6437201726623779	0.41072046237527554	-1.594041632121936	2.0084154403275716	1.6443703026188607	-0.1856275126403066	0.7240399910966994	-0.04802622318105361	0.0	0.011944827629566569	-0.46960627276439976	-0.516789880615944	-0.7530573634279808	-0.6410484987297055	-0.43321714203480344	0.01944894251484068	-0.059228141379412166	-0.38623950916807337	0.1300976931688496	-0.3645769579237937	0.7121930083101261	0.796143418665268	-0.1706006144942244	0.3752686023362388	-0.6322709478061685	-1.005906432335386	0.5201138698521818	0.17180786018490943	0.29183413816660475	-0.1364025592349273	0.3015030580048966	0.8869031923119902	0.8959030672490794	0.741197979338856	0.6740356851413266	0.11434353984423522	-0.06487927801843794	-0.5721399006573048	2.005600173594623	1.414477693725952	-0.7072789109309998	-0.1817535285423707	-0.5744971996379578	1.3346612868854455	1.0602038009942267	-0.8209717556308054	0.3215903598305089	0.49035923234937445	0.4000969239754323	0.514932375970801	0.5312462790462833	0.39696294446574226	0.2913199114196742	0.2556814095151656	0.08762187769381777	0.0550263147772692	0.598522710770837	0.5971919549982364	0.5858563426613453	0.5051261024321715	0.5858563428276503	0.5051261028738223	-0.43859028294586394	-0.3037993947318765	0.5528460456849191	0.5572136907898528	0.5371893855348526	0.5416843386728127	0.026993313094658387	0.028138494119148212	-0.02325095126160186	-0.01696487206712826	0.03497746665887901	0.02397278436994749	0.04650967550272191	0.02052913282002708	-0.020496266840517568	-0.016837624499932147	-0.016160275926418426	-0.006680922426873566	0.009310926449705301	0.005235529512003953	-0.019892611285060157	-0.015874132821656818	-0.03249096411883268	-0.0299056175226027	-0.008298294630371256	-0.016925469605967785
DSIStudio Tensor HA	0.015316777747862843	0.01681542005991514	0.00024923824839271567	0.0057123207147612215	0.0038904672135777513	0.011289053586354106	0.010475601202306187	0.01143342598936886	0.009837704202879747	0.011289053698566079	0.015316777747862843	0.0024792527486287453	0.0038904672135777513	0.004422190110832996	0.011289053586354106	0.0001114163099627366	0.0022248946983026608	0.02282646963263114	0.010475601202306187	-0.001154755870156872	-0.020429347700384203	0.014115334868563383	0.008550601225439833	-0.0419887931967452	-0.02546517500109746	0.010054608857024158	0.011944827629566569	0.0	0.007619820667592036	0.009724055185565218	0.005874016621366883	0.008018076965763688	0.01126705192163305	-0.018514000319778377	-0.013788691124840224	0.0029258075361358773	-0.0025391294014584145	0.012938479283185424	-0.006841223419272079	0.009021668623853767	0.01709580965288996	0.016557914577669613	-0.011571214925987304	0.003366393893559598	0.016819179426738023	-0.018101042324744306	0.01870705342299163	0.01823289875980182	0.015323630033546275	0.018438580052376502	0.017711471928899745	-0.0103110772782949	-0.008406664894729259	-0.013581049484153208	0.010898395523160092	-0.04311949233344073	0.014521139341673123	0.014986229438354325	0.006828342591678066	0.004287121068285196	-0.043062837446859	0.00813951689441682	0.008226561361653027	0.0028849530474505114	-0.005314285363522939	-0.024531665936157205	-0.026475580983466786	-0.02355304909162532	-0.017690593349944068	-0.004268208910112984	0.004112574131497696	0.002804867606949564	0.009722553085530564	0.00844586982991759	-0.009827481181793864	-0.006041952407694696	-0.020554576193658556	-0.03219325115051726	-0.020554575877344702	-0.032193250522721636	0.01664334164529179	0.02619298378715172	0.00027129126821591747	0.0023284317407547355	-0.0008290089753536871	0.001399101999184001	-0.002260370228431175	-0.0034233722039153295	-0.02689995937054582	-0.02925400475283237	-0.005622542159059791	-0.008508704776771818	0.031389164904514544	0.03226162634841126	-0.023638829509030842	-0.026612754618416945	-0.01139769153617987	-0.015823716237602477	0.03187917845878764	0.034034386668042246	-0.02345397744835628	-0.026577809253383447	-0.011278735430933875	-0.015817387964730818	0.0318396830694746	0.03404035221253555
DSIStudio Tensor MD	1.160484345098685	1.0194266280704156	-0.589080629933405	-0.13311550559024277	-0.5939905988812509	1.9908197784584387	1.7641601479988764	1.7144817737359193	-0.4401745560637785	1.9908197782134949	1.160484345098685	-0.23267293099270414	-0.5939905988812509	-0.4129705065900625	1.9908197784584387	-0.28267245647979755	-0.2646382580502093	-0.3174018220623632	1.7641601479988764	-0.3345748592438449	0.4372039205799964	-0.45973550864008333	-0.36710253828401956	-0.44957017297731094	-0.7205948778282789	1.313520187129713	-0.46960627276439976	0.007619820667592036	0.0	2.226240628598252	1.7891158007553614	2.203622124692963	1.507592627086887	0.1573533765268805	0.1156585404318629	1.7139848886886278	-0.37339103921935357	1.4698352773315515	-1.239258819653763	-0.5402408396505626	1.0589322549700866	0.1348158014154956	-0.1453627519617107	0.5004759701418328	-0.05009860679373093	-1.0251619184159226	0.3978386277966784	0.8049784061955457	0.2683746689094355	0.03143228253543405	0.023245725181876297	-1.3729750998191173	-1.425324467103212	-1.0793651942979914	1.1648728406267694	0.32362268921024095	-0.48001963190140223	-0.4969124678123558	1.6505183528180916	0.9481654004676436	0.3183347063543646	-0.521346707762651	-0.5485508050719342	1.294957374620906	-0.6801601319386681	-0.8562954937329488	-0.8476138803565924	-0.8951722909280269	-0.85010039525445	-0.8146347558452942	-0.2548859756224667	-0.21171091689516003	0.12024740239269237	0.14899064155172384	-0.8389286443569223	-0.808535785232878	-0.8436577425240995	-0.8820609032161371	-0.843657741756277	-0.8820609025607049	0.5034818935518833	0.3835797887649765	-0.5631236494146769	-0.5554095216682592	-0.5335194203745067	-0.5261008567804175	-0.0313595721129842	-0.03290054589078576	-0.09016753922336743	-0.11315995024349747	0.1159440175469461	0.11887788764722003	0.29489633108082075	0.3316625255121842	-0.08363069078056187	-0.10624088272057004	0.03344641816211393	0.019266344727587034	0.22253386202300465	0.2527825789357612	-0.08345521549311237	-0.10591950053472143	0.03713488640903633	0.01989659473524625	0.22511871444008139	0.2534304948892282
DSIStudio Tensor RD1	0.9958143427629218	0.8932264071201275	-0.6258262568289271	-0.1558433027298027	-0.6041560724641932	1.720659164164583	1.8499121656041495	1.7210876230620458	-0.5023046713589004	1.7206591640924958	0.9958143427629218	-0.2290980647330536	-0.6041560724641932	-0.51602463789255	1.720659164164583	-0.3204773770549811	-0.2998690160721974	-0.26579852364931866	1.8499121656041495	-0.3836041459223693	0.4546433036213308	-0.5064612192463106	-0.41572006029779995	-0.42535941922566334	-0.7712360773970969	1.0918463736379171	-0.516789880615944	0.009724055185565218	2.226240628598252	0.0	1.750054195427339	2.3834027337925443	1.4430317954213234	0.15374533379381514	0.11720560064658118	1.6382737547478925	-0.3545356174001443	1.3544658567886039	-1.263790677916791	-0.5548896016021856	1.0133835311369994	0.17697163494937554	-0.07795352563106633	0.5768974491430587	-0.010046580324609942	-0.9833288690014609	0.3509080225016898	0.8226191208796724	0.21889862572579555	-0.015274053503071412	-0.023329586672492197	-1.459180291194283	-1.4529428383388703	-0.9196681233995432	0.9863783373953298	0.33832161075809447	-0.5286540306923735	-0.5497535002070623	1.7296366563364785	0.8036810065529759	0.33385839046710547	-0.5749055584014798	-0.6047826902054764	1.3652578568858122	-0.6861695361902707	-0.8719751519026022	-0.843444773775922	-0.9128570904522534	-0.8777858300924687	-0.8163683692966061	-0.2573112439510884	-0.21285632526753867	0.11786295547713423	0.14817153949461653	-0.8624694916660117	-0.8341710365665368	-0.8602715027144591	-0.8909907090267573	-0.8602715020060827	-0.8909907085966424	0.5264062953906321	0.3931527732626162	-0.5765590409779854	-0.5705156336976109	-0.5459703016121971	-0.5402272723854414	-0.022730461861445943	-0.025124576893584324	-0.08278279227432041	-0.10610553261396787	0.11973333698154406	0.12327489370520735	0.2868703305885884	0.32469950212035226	-0.07531065303631215	-0.09830428031585378	0.04353136698356944	0.029323679292491637	0.21604851717987417	0.24690068913489885	-0.07498851104391198	-0.097822806629447	0.046880071341142665	0.029529443010622738	0.21817114438264393	0.24702318411690527
DSIStudio Tensor RD2	0.8337768598278483	0.7236214948058727	-0.770995094837561	-0.277338584620396	-0.7548681661939565	1.5596733908372	2.022914721508841	1.6464185190554117	-0.6858919305691885	1.5596733909264417	0.8337768598278483	-0.30935172987964926	-0.7548681661939565	-0.6209414472285777	1.5596733908372	-0.38391144252792553	-0.3962630462826835	-0.5307318691626909	2.022914721508841	-0.4209491169155067	0.7105538057436457	-0.7333645766995782	-0.6104752180890207	-0.29755217347234075	-0.8258546219155748	0.8946206141207195	-0.7530573634279808	0.005874016621366883	1.7891158007553614	1.750054195427339	0.0	2.442378461222238	1.3970589672015314	0.11434073966997386	0.13134835220883104	1.3637075565230241	-0.3639582764732245	1.2578684954914883	-1.4727067306105126	-0.6667826373973204	0.8821386456927574	0.03027099983516359	0.018360189670076296	0.70014201833777	-0.15752017989660552	-0.8549480930703462	0.22771314092665823	0.6690435301638294	0.12702168266933145	-0.17501349601460336	-0.18324524856730084	-1.6668285414876252	-1.6422184100172503	-0.8406589419652661	0.863756940416319	0.4519294244805552	-0.7562222438488599	-0.7449843397316497	2.0840140221071803	0.8228380209802058	0.4485081151670143	-0.756825651445574	-0.7482134284333255	1.7286254312555882	-0.6665326741487017	-0.8968729348284118	-0.8465217876884747	-0.9451124750368698	-0.9161697744236159	-0.8059616884403727	-0.30245980951284007	-0.255127048652038	0.07236075400973062	0.10555183820059029	-0.9311772156351938	-0.9031819181016166	-0.9286674249584742	-0.9250106961990885	-0.9286674244044175	-0.9250106958971436	0.5623991655335394	0.4103314802554861	-0.6601059569407732	-0.6550144347373755	-0.6280198275407199	-0.6232599791391815	-0.03162254368392802	-0.03316719914444267	-0.06068755602708166	-0.08188315175549896	0.0910373934796133	0.0963551768258154	0.22409959795764692	0.2622160616327004	-0.05556694826378106	-0.07564828449002568	0.03861966366089478	0.02353594277912398	0.17386437078333947	0.20070591289246276	-0.055687563016994825	-0.07580632828314347	0.04824662592989898	0.03353508812625866	0.18273956177451844	0.20991236568307398
DSIStudio Tensor RD	0.918226160772909	0.8065767338488605	-0.7138021745648504	-0.2230142510342848	-0.6823072483525989	1.7142143933877967	2.115716294754039	1.7592875394649958	-0.5998512215622721	1.7142143931600655	0.918226160772909	-0.2778464112003887	-0.6823072483525989	-0.5739347319325002	1.7142143933877967	-0.36529443517211213	-0.35796598922409645	-0.403742350905856	2.115716294754039	-0.4174970546068119	0.5876706037051241	-0.6258852008982186	-0.5214389851039236	-0.3621173010113556	-0.8268205792058173	1.0010682275009672	-0.6410484987297055	0.008018076965763688	2.203622124692963	2.3834027337925443	2.442378461222238	0.0	1.481248709980437	0.13598369625919696	0.1234898910307169	1.548289612371069	-0.364059707661378	1.3497803841559723	-1.4044880094081482	-0.619919848501971	0.9561597356680207	0.10520500932744024	-0.02245518276801505	0.6521659612760162	-0.08309215724482127	-0.9270473617975703	0.28358908977993047	0.7501230600465214	0.16560192737725477	-0.10449574130179097	-0.11256553488747524	-1.6383185135266125	-1.6202355354544182	-0.8851484141390012	0.9289471332141656	0.3975083536149381	-0.6497666390753285	-0.6581918640119344	2.034593586779985	0.8135891987226936	0.3937322994655691	-0.6783903940480561	-0.6930935401480629	1.5788021604029245	-0.6949194224708861	-0.9127896456899489	-0.8680227369824282	-0.9603026976407393	-0.9268801968137257	-0.8313668929672718	-0.28510164679870237	-0.2379243013379624	0.09488005653888873	0.12773823789041247	-0.9243635185459028	-0.89501714264026	-0.920889728968472	-0.9356953783311485	-0.9208897283376426	-0.9356953779107058	0.5625020928312425	0.4145583418165704	-0.6322069563476128	-0.6266508520990606	-0.5997258923078377	-0.5945024140084881	-0.02639271975060397	-0.0285562871247035	-0.07130521673861333	-0.09394897795591638	0.10688510276858113	0.11167216555338973	0.2564689764614697	0.2952458780281559	-0.06497315442479532	-0.08690451829830588	0.044141607608631374	0.029252583123966853	0.19727073584106508	0.22650167463831106	-0.06485758688349684	-0.08671977412698381	0.05042261764534112	0.03390771139388096	0.20254287831452428	0.23079043923088194
DSIStudio Tensor TXX	1.0297915234020971	0.929963121466957	-0.555909206752689	-0.10008551277672671	-0.5589950653107797	1.3870235812787968	1.3539005323105526	1.332496973656668	-0.4102108615980699	1.3870235821145456	1.0297915234020971	-0.22623779692512935	-0.5589950653107797	-0.3788056609736506	1.3870235812787968	-0.26605347336104573	-0.25710077059341274	-0.3099279493757035	1.3539005323105526	-0.3026555678366207	0.41318113552909586	-0.42910348369542745	-0.3272316018227441	-0.4205749803198332	-0.6277123002106908	1.0929392246704561	-0.43321714203480344	0.01126705192163305	1.507592627086887	1.4430317954213234	1.3970589672015314	1.481248709980437	0.0	0.13072480319461496	0.15902014199433911	1.120491213119768	-0.35060648323458543	0.973378990944989	-1.0870939179129315	-0.4832276684305883	0.9715608379126626	0.12348406515363765	-0.16641197527351206	0.46544640147760674	-0.04823351721334661	-0.9409612082260916	0.3944736263444058	0.7070519858203153	0.28111747049985014	0.055687314840650655	0.04713310628899204	-1.1714363576180749	-1.1927983822260453	-0.9699274736176785	1.024511587303124	0.3117286356873854	-0.4521206689777888	-0.4683165300490531	1.3180971529125303	0.9012557883767021	0.3070585553979173	-0.4585532352514523	-0.4744316522610013	1.1265360702130973	-0.6006548219033473	-0.7614228249105821	-0.7314119304181771	-0.7906904985609742	-0.7605795193456405	-0.7062629508723567	-0.20529439346000597	-0.16944865787376132	0.14704387740948607	0.16755293894417103	-0.7455791757117688	-0.7197396892523242	-0.7431543803776606	-0.7654906249175167	-0.7431543795253781	-0.7654906247384617	0.44962140519334687	0.33834516793863545	-0.49406797890473314	-0.4878300497174391	-0.46890815320941637	-0.4629346665319062	0.005414283836371896	0.003588635705141939	-0.05557111201132686	-0.07370423261824402	0.15527760344949745	0.15593363362081097	0.2813071863158315	0.3100793496320578	-0.04958919104797248	-0.0671061594382684	0.05928091310937224	0.04799189986085917	0.18252421158992335	0.20703362347182597	-0.04947448865484775	-0.06689211607466494	0.06475006504690055	0.05180860894015488	0.18656977479936337	0.20968230839979557
DSIStudio Tensor TXY	0.16515213985519653	0.16414697324079566	-0.06573937837763813	-0.07198844075498018	-0.056304594567104564	0.14139326190258236	0.11517866612900597	0.12070824846748689	0.03262620671609183	0.14139326210446443	0.16515213985519653	0.044313990772614664	-0.056304594567104564	0.02582820113784843	0.14139326190258236	0.0155644433460837	0.03287138835237711	0.02846013288578182	0.11517866612900597	-0.009223316340537665	-0.02678661577811525	0.028112136534098043	-0.000940087776457461	-0.11548476149923417	-0.09494709520356782	0.182591079835064	0.01944894251484068	-0.018514000319778377	0.1573533765268805	0.15374533379381514	0.11434073966997386	0.13598369625919696	0.13072480319461496	0.0	-0.1331525215437143	0.15914603644509676	0.005973970396256288	0.15563749907160107	-0.08179719341309145	0.011836105483877497	0.14459964545670317	-0.005390599011946212	-0.08382345774535205	0.02695846314483742	-0.03002302445041187	-0.14287966652171585	0.12426753961862991	0.19602498687785427	0.07882670079888794	0.07666844789870658	0.07651476368967203	-0.10172359799230284	-0.10726422107937682	-0.14387537688370164	0.18675113686128283	0.007275543945740293	0.07213056146381512	0.09491127811466553	0.10910490936500522	0.12188782796571535	0.005139294148925444	0.0009606091464786383	-0.004880098535786309	0.08828163686875508	-0.09477281167219002	-0.11167774867861029	-0.12498924987315996	-0.11283851901694002	-0.09712127000160625	-0.099899198259099	-0.01916428665085213	-0.012986618226189718	0.028967357947939847	0.03334283142755468	-0.09828512271582093	-0.09430856089761676	-0.1033726729292773	-0.12046489558929378	-0.10337267302144683	-0.12046489530983945	0.05712615955135908	0.06347626613079024	-0.05393817044652406	-0.051981312533637435	-0.05001187879943943	-0.04814898671407124	0.0012045273305639407	0.0004761474478616565	-0.00019332639398638972	-0.001818888643022296	0.04147655153098411	0.04328105521483148	0.04983477595154858	0.054140788400737556	-0.0002792448456815929	-0.0017785641607423034	0.02672501874145925	0.02719633984806628	0.034283053360566175	0.03782644885273069	-0.00048397694316324813	-0.0019604701246960063	0.02624539621318902	0.026595746274217357	0.033802322600006804	0.03683525991529276
DSIStudio Tensor TXZ	0.10827915790069031	0.10047662411904917	-0.10302007004954522	0.06625618134827249	-0.08705052080465743	0.12697792870651967	0.14005694675011401	0.13901132956612888	-0.10788705213360796	0.1269779291375379	0.10827915790069031	-0.11452353595159419	-0.08705052080465743	-0.10549023783734603	0.12697792870651967	-0.09218620397763676	-0.1189086331958129	-0.04509776861447077	0.14005694675011401	-0.054648764851510774	0.0847762813645201	-0.09478378489789918	-0.048484751096167206	-0.03845129488352326	-0.017149838755295625	0.10262445408223388	-0.059228141379412166	-0.013788691124840224	0.1156585404318629	0.11720560064658118	0.13134835220883104	0.1234898910307169	0.15902014199433911	-0.1331525215437143	0.0	0.10400287041201298	-0.26505123021492527	0.08429961422875218	-0.16404672207128723	-0.13801834041974306	0.11109230455300988	0.055454507264059066	-0.05206854996481358	0.06387523155300108	0.02295568797895879	-0.10717262258542769	0.021744634393599437	-0.0066690227027648985	0.0293000064462848	0.011466076483993087	0.007992878220336603	-0.13320573093445778	-0.13900700041930072	-0.12241948276048688	0.10502077056899856	0.1109233949113813	-0.10712693091838986	-0.09311298648925796	0.139661946937125	0.13952988044591597	0.11156001046484548	-0.08472958630469425	-0.07595542233063293	0.16456426481718556	-0.06193766863933316	-0.07946476728938562	-0.0946925487259339	-0.08290296289567868	-0.07040158376081396	-0.07364877223752947	-0.07173749631753418	-0.0668235502796007	-0.013139340083789345	-0.010590844818518028	-0.08167383001340668	-0.07249399482972113	-0.093967731805331	-0.08163602041397354	-0.09396773197347304	-0.08163601989619383	0.03187123154981042	0.02917538330497848	-0.10417370800590336	-0.1007432614742499	-0.10210362491895429	-0.09852290071085805	-0.0260818934469997	-0.023937897943890653	-0.021913105493821895	-0.026445871381598544	-0.017547333071595336	-0.01897671519646104	0.01659200841617826	0.02168234067773502	-0.022329249010301554	-0.025978281793689967	-0.02442362429395088	-0.02993581193211403	0.018616016596026127	0.020604216916880785	-0.022453689763365408	-0.026054035741256993	-0.018126095935578238	-0.021152945017183396	0.02468424719624975	0.02878772173493646
DSIStudio Tensor TYY	1.0939866150620512	0.984075939714359	-0.5499656492936785	-0.09448499224489317	-0.5135390497705908	1.486867693393233	1.3827071008405072	1.3501891130279284	-0.3745849009205615	1.4868676932718996	1.0939866150620512	-0.23593950327377664	-0.5135390497705908	-0.37036550680414826	1.486867693393233	-0.2785502668170552	-0.25667868801465227	-0.22879131820528853	1.3827071008405072	-0.32767214595887234	0.3537264121765951	-0.3851991815297124	-0.30594771785302693	-0.4541505585757389	-0.6584893129856246	1.2269208058454135	-0.38623950916807337	0.0029258075361358773	1.7139848886886278	1.6382737547478925	1.3637075565230241	1.548289612371069	1.120491213119768	0.15914603644509676	0.10400287041201298	0.0	-0.3603486106691224	1.0964482574214796	-1.102179824574823	-0.47984328637468593	1.0099575724973107	0.19760972571022564	-0.18354075581342452	0.44432708880676297	0.018673641854465406	-0.9817246674029788	0.3946594059166845	0.7924373750490773	0.261622328107199	0.07222167705176784	0.06528041938211984	-1.2051606714255985	-1.240350558027778	-1.0197443091766116	1.108045144149216	0.29725058501104873	-0.3960247813913728	-0.4125325838831238	1.3199519013173875	0.8810083514273779	0.292577163942973	-0.4564260576020737	-0.48835583219283263	1.1299943674165942	-0.6521274194905121	-0.8050193598498456	-0.7689820009289707	-0.8353922385994137	-0.8084561474130494	-0.7568055105524686	-0.22162661224650448	-0.182168742337811	0.1389829831750658	0.16462170841573534	-0.7764453254023579	-0.7543907690286401	-0.766805840121123	-0.7934820994846064	-0.7668058395454669	-0.7934820989168078	0.4823189300040215	0.3627122397820544	-0.5125676194152263	-0.5079554349196228	-0.48595851484675606	-0.4815511089528143	-0.007567237745055534	-0.009421099241635164	-0.07103110343214951	-0.09192185484035868	0.14544590868237886	0.1481148114689588	0.29456629945360524	0.3276849476462762	-0.06257413585917858	-0.0830653946661857	0.05647115410919962	0.0449448116202438	0.2043967640990966	0.2325984176072099	-0.06204873557167735	-0.08232632148256466	0.057827125005860444	0.04260685846081004	0.20378794169370412	0.22938941504032778
DSIStudio Tensor TYZ	-0.31171628725058054	-0.28886189514443755	0.267269302281897	0.04979284956191816	0.18307280292578543	-0.35714259816506777	-0.3585313103312855	-0.34310194705014474	0.16415237196190827	-0.3571425975308984	-0.31171628725058054	0.09657213844720407	0.18307280292578543	0.1375503623837242	-0.35714259816506777	0.1648677259200198	0.1712558787949508	0.17880988571464118	-0.3585313103312855	0.16382745827719877	-0.19130598383889552	0.18310248770681084	0.15920991035220988	0.20929716103245888	0.22423928170405427	-0.338613641130886	0.1300976931688496	-0.0025391294014584145	-0.37339103921935357	-0.3545356174001443	-0.3639582764732245	-0.364059707661378	-0.35060648323458543	0.005973970396256288	-0.26505123021492527	-0.3603486106691224	0.0	-0.3302097638825204	0.36336183662719274	0.23521303512426514	-0.3084209568164434	-0.06199870469372846	0.059397055815025926	-0.20219302119779226	0.015386838348683214	0.3032709674797612	-0.10785026999479119	-0.2144632558571268	-0.06328242455628638	-0.002255258640257739	0.0040780439695474145	0.35460364484322243	0.3621917885424672	0.3140277058129335	-0.32720604074578574	-0.12743464964451598	0.16912942092172906	0.1505466147976997	-0.3570377559980634	-0.33599872192899904	-0.1271810628759132	0.15973741093731314	0.13899395165337755	-0.3639350773876633	0.2635071238139921	0.32350920664711225	0.38346460920447845	0.33096810791059716	0.26103908135225606	0.2565985566131494	0.15573273870115656	0.139248025931168	0.010334084256930883	-0.00238290352120438	0.2899584809799083	0.26269568439498225	0.3097859066713056	0.3115793916032523	0.3097859069357333	0.31157939104024196	-0.16059728360754047	-0.20397017406492152	0.2588500572812872	0.2441887476355975	0.250458823262108	0.23606246745922976	0.06387617124354661	0.06006009784863443	0.0487393540166583	0.05539367286440339	0.015727434590916675	0.014006059742013834	-0.07012828925716746	-0.0807487645178005	0.05228611486701831	0.0586218364390573	0.04015983888286775	0.04827035689774555	-0.06970629862538183	-0.0753275304470998	0.053261463909164364	0.059852120024021085	0.03323294132698068	0.03972105528247154	-0.07745470075656372	-0.08483511935276218
